,Car_ID,Brand,Model,Year,Km,Doors,Seats,TransmissionNr,Fuel,Power,Cylinder Engine,Transmission,AC,Condition,Price
244,1217,Ford,FocusSW,2015,93675,5,5,8,Diesel,120cv,1598,Manual,ACAutomático,Usados,12500
245,1218,Audi,Q7,2011,126000,5,7,6,Diesel,245cv,1500,Manual,ACManual,Usados,32950
246,1219,Mercedes-Benz,C63AMG,2010,126000,5,5,6,Gasolina,476cv,1968,Automática,ACAutomático,Usados,37950
247,122,VW,Golf,2014,119989,3,5,6,Diesel,105cv,1500,Manual,ACManual,Usados,13980
248,1220,Renault,MéganeSportTourer,2011,143332,5,5,6,Diesel,110cv,492,Manual,ACManual,Usados,9000
249,1221,Opel,AstraSportsTourer,2016,116342,5,5,6,Diesel,136cv,400,Manual,ACAutomático,Usados,13900
250,1222,Opel,Zafira,2014,81224,5,7,6,Diesel,136cv,505,Manual,ACManual,Usados,15900
251,1223,Renault,GrandScénic,2011,124223,5,7,6,Diesel,110cv,523,Manual,ACManual,Usados,9500
252,1224,Opel,AstraSportsTourer,2010,126443,5,5,5,Diesel,125cv,1598,Manual,ACManual,Usados,9900
253,1225,Renault,Captur,2014,61266,5,5,6,Gasolina,90cv,1991,Automática,ACManual,Usados,12500
254,1226,Renault,MéganeCoupe,2010,124521,2,5,5,Diesel,110cv,1995,Manual,ACManual,Usados,9900
255,1227,SEAT,Cordoba,2003,232000,5,5,5,Diesel,80cv,1500,Manual,ACManual,Usados,2490
256,1228,Opel,Meriva,2007,193000,5,5,6,Diesel,75cv,1598,Manual,ACManual,Usados,2490
257,1229,Renault,Espace,2015,98834,5,7,6,Diesel,160cv,1598,Manual,ACManual,Usados,25600
258,123,SEAT,Leon,2015,129902,5,5,5,Diesel,110cv,1598,Manual,ACManual,Usados,11999
259,1230,VW,PassatVariant,2017,145324,5,5,6,Diesel,120cv,1598,Manual,ACManual,Usados,15900
260,1231,Peugeot,3008,2017,42500,5,5,5,Diesel,120cv,4000,Manual,ACIndependente,Usados,26700
261,1232,Peugeot,308SW,2015,166510,5,5,6,Diesel,120cv,1400,Automática,ACIndependente,Usados,13900
262,1233,Peugeot,207,2006,258657,5,7,5,Gasolina,90cv,1598,Manual,ACIndependente,Usados,3900
263,1234,Opel,AstraGTC,2007,242000,3,5,6,Diesel,150cv,1496,Manual,ACAutomático,Usados,5490
264,1235,Citroën,C5,2010,116000,5,5,5,Diesel,110cv,1600,Manual,ACManual,Usados,9990
265,1236,Audi,A7,2017,24835,5,4,6,Diesel,320cv,1461,Manual,ACIndependente,Usados,58500
266,1237,Peugeot,208,2012,112322,5,5,6,Diesel,68cv,1364,Manual,ACAutomático,Usados,10900
267,1238,Renault,Captur,2016,78231,5,5,5,Diesel,110cv,1686,Manual,ACIndependente,Usados,10900
268,1239,Renault,Captur,2019,11266,5,5,5,Gasolina,100cv,1199,Manual,ACAutomático,Usados,15900
269,124,Nissan,Juke,2016,59000,5,5,6,Diesel,110cv,1598,Manual,ACManual,Usados,14980
270,1240,Citroën,DS3,2011,112432,3,5,6,Diesel,92cv,2143,Automática,ACAutomático,Usados,10900
271,1241,Renault,ClioSportTourer,2018,43900,5,5,6,Gasolina,90cv,3000,Manual,ACAutomático,Usados,11500
272,1242,Renault,TalismanSportTourer,2017,119700,5,5,6,Diesel,110cv,1600,Manual,ACIndependente,Usados,15900
273,1243,Citroën,DS5,2014,86000,6,5,6,Diesel,120cv,1560,Manual,ACAutomático,Usados,14900
274,1244,BMW,214ActiveTourer,2016,32250,5,5,6,Diesel,96cv,1199,Manual,ACAutomático,Usados,16900
275,1245,Peugeot,508,2015,79800,4,5,5,Diesel,115cv,1461,Manual,ACAutomático,Usados,14990
276,1246,Citroën,C4Picasso,2015,147000,5,5,6,Diesel,115cv,1000,Manual,ACAutomático,Usados,10500
277,1247,Renault,Captur,2018,56000,5,5,6,Gasolina,90cv,1598,Manual,ACAutomático,Usados,12990
278,1248,Mercedes-Benz,C180,2015,56000,5,7,5,Diesel,116cv,1500,Manual,ACManual,Usados,18990
279,1249,Peugeot,308SW,2016,159000,5,7,8,Diesel,120cv,1968,Automática,ACAutomático,Usados,11500
280,125,Peugeot,407SW,2005,229879,5,5,6,Diesel,109cv,1598,Manual,ACManual,Usados,4990
281,1250,Kia,Ceed,2006,145323,5,5,7,Gasolina,109cv,492,Manual,ACManual,Usados,4900
282,1251,Renault,Espace,2016,98235,5,5,5,Diesel,160cv,400,Manual,ACAutomático,Usados,23600
283,1252,BMW,X5,2018,26960,5,5,5,Diesel,231cv,505,Manual,ACManual,Usados,55900
284,1253,Mercedes-Benz,C300,2015,299000,5,7,6,Híbrido(Diesel),231cv,523,Manual,ACManual,Usados,18990
285,1254,Peugeot,308SW,2015,131256,5,4,6,Diesel,120cv,1598,Manual,ACManual,Usados,13900
286,1255,Ford,Focus,2005,257000,5,4,6,Diesel,109cv,1991,Automática,ACManual,Usados,2990
287,1256,Opel,Insignia,2010,215000,5,5,7,Diesel,130cv,1995,Manual,ACManual,Usados,8990
288,1257,Renault,Espace,2016,94678,5,5,5,Diesel,160cv,1500,Manual,ACManual,Usados,26900
289,1258,Audi,TT,2011,190000,3,5,5,Diesel,170cv,1598,Manual,ACManual,Usados,23000
290,1259,Mercedes-Benz,CLS320,2006,190000,4,5,5,Diesel,224cv,1598,Manual,ACManual,Usados,21990
291,126,VW,Golf,2015,126355,5,5,5,Diesel,110cv,1496,Manual,ACAutomático,Usados,14380
292,1260,Opel,Corsa,1999,220500,3,5,6,Diesel,67cv,1598,Manual,ACManual,Usados,1250
293,1261,Mercedes-Benz,A45AMG,2015,73000,5,5,6,Gasolina,380cv,1496,Manual,ACAutomático,Usados,45900
294,1262,BMW,116,2016,142000,5,5,6,Diesel,116cv,1600,Manual,ACManual,Usados,16500
295,1263,Porsche,911,2016,56000,5,5,6,Gasolina,430cv,1461,Manual,ACIndependente,Usados,125000
296,1264,Ford,Focus,2012,212000,5,5,6,Diesel,115cv,1364,Manual,ACAutomático,Usados,8990
297,1265,Nissan,Qashqai,2014,73244,3,5,6,Diesel,130cv,1686,Manual,ACIndependente,Usados,18500
298,1266,BMW,123,2009,180000,5,5,6,Diesel,204cv,1199,Manual,ACAutomático,Usados,16750
299,1267,BMW,116,2015,39500,3,5,5,Diesel,116cv,2143,Automática,ACAutomático,Usados,15900
300,1268,Ford,FocusSW,2019,22000,5,5,5,Gasolina,125cv,3000,Manual,ACAutomático,Usados,17480
301,1269,Citroën,DS3,2016,60000,5,5,5,Gasolina,165cv,1600,Manual,ACIndependente,Usados,14900
302,127,Nissan,Qashqai,2015,124911,5,5,6,Diesel,110cv,1600,Manual,ACManual,Usados,14850
303,1270,Nissan,Qashqai,2014,117000,5,5,6,Diesel,110cv,1560,Manual,ACAutomático,Usados,14490
304,1271,Opel,Agila,2010,160000,4,5,6,Diesel,75cv,1199,Manual,ACAutomático,Usados,4990
305,1272,Chevrolet,Kalos,2006,140000,5,5,6,Gasolina,70cv,1461,Manual,ACAutomático,Usados,1990
306,1273,VW,Passat,1999,351227,5,7,6,Diesel,110cv,1000,Manual,ACAutomático,Usados,2750
307,1274,Renault,Clio,2010,68000,5,5,5,Diesel,85cv,1598,Manual,ACAutomático,Usados,7850
308,1275,Opel,Zafira,2008,130000,3,5,5,Diesel,125cv,1500,Manual,ACManual,Usados,8950
309,1276,Mazda,6,2007,349000,5,5,5,Diesel,143cv,1968,Automática,ACAutomático,Usados,3999
310,1277,Fiat,GrandePunto,2007,199000,5,5,5,Diesel,90cv,492,Manual,ACManual,Usados,4950
311,1278,Skoda,Octavia,2009,189000,5,5,8,Diesel,105cv,400,Manual,ACAutomático,Usados,7950
312,1279,Renault,Mégane,2003,189000,5,5,6,Diesel,80cv,505,Manual,ACManual,Usados,3999
313,128,SEAT,IbizaST,2010,89989,5,5,5,Gasolina,70cv,1461,Manual,ACIndependente,Usados,7500
314,1280,Hyundai,SantaFe,2003,269000,5,5,6,Diesel,112cv,523,Manual,ACManual,Usados,4950
315,1281,Citroën,C5,2001,290000,5,5,7,Diesel,110cv,1598,Manual,ACManual,Usados,2950
316,1282,Jaguar,XF,2014,289000,5,5,6,Diesel,200cv,1991,Automática,ACManual,Usados,16950
317,1283,BMW,216GranTourer,2016,168000,5,5,7,Diesel,116cv,1995,Manual,ACManual,Usados,15990
318,1284,Volvo,V60,2014,131105,5,5,7,Diesel,135cv,1500,Manual,ACManual,Usados,17990
319,1285,Mercedes-Benz,CLA200,2015,99000,2,4,7,Diesel,136cv,1598,Manual,ACManual,Usados,24990
320,1286,Renault,MéganeSportTourer,2014,140000,5,5,7,Diesel,110cv,1598,Manual,ACManual,Usados,8990
321,1287,Mercedes-Benz,E250,2009,150000,4,5,5,Diesel,204cv,1598,Manual,ACManual,Usados,18990
322,1288,Mercedes-Benz,C220,2014,160000,5,7,6,Diesel,170cv,4000,Manual,ACIndependente,Usados,22990
323,1289,Audi,Q5,2018,30000,5,5,7,Diesel,190cv,1496,Manual,ACAutomático,Usados,49990
324,129,Renault,MéganeSportTourer,2013,216000,5,5,5,Diesel,110cv,1364,Manual,ACAutomático,Usados,7999
325,1290,Kia,Sportage,2013,125000,5,5,6,Diesel,115cv,1600,Manual,ACManual,Usados,14990
326,1291,MINI,Cooper,2015,129000,3,4,6,Diesel,116cv,1461,Manual,ACIndependente,Usados,13990
327,1292,Ford,FocusSW,2016,69000,5,5,7,Diesel,120cv,1364,Manual,ACAutomático,Usados,16990
328,1293,BMW,335,2009,160000,5,5,7,Diesel,286cv,1686,Manual,ACIndependente,Usados,22990
329,1294,Audi,A6Avant,2016,149000,5,5,8,Diesel,190cv,1199,Manual,ACAutomático,Usados,25990
330,1295,Fiat,500,2011,80000,3,4,6,Gasolina,70cv,2143,Automática,ACAutomático,Usados,8990
331,1296,Mercedes-Benz,A180,2014,107000,5,5,7,Diesel,109cv,3000,Manual,ACAutomático,Usados,20990
332,1297,Renault,Clio,2016,60000,5,5,5,Diesel,90cv,1600,Manual,ACIndependente,Usados,13990
333,1298,VW,Golf,2014,100000,5,5,7,Híbrido(Gasolina),200cv,1560,Manual,ACAutomático,Usados,19990
334,1299,Citroën,C4,2008,184200,5,5,5,Diesel,92cv,1199,Manual,ACAutomático,Usados,6000
335,13,Mercedes-Benz,A150,2010,115000,5,5,5,Gasolina,95cv,1500,Manual,ACManual,Usados,8490
336,130,Renault,Clio,2015,98843,5,5,6,Diesel,90cv,1686,Manual,ACIndependente,Usados,12990
337,1300,SEAT,Ibiza,2005,190000,3,4,6,Diesel,160cv,1461,Manual,ACAutomático,Usados,12490
338,1301,BMW,320,2008,172000,5,5,4,Gasolina,170cv,1000,Manual,ACAutomático,Usados,11950
339,1302,Renault,Clio,2012,94000,5,5,5,Gasolina,75cv,1598,Manual,ACAutomático,Usados,6990
340,1303,SEAT,IbizaST,2011,138000,5,5,5,Diesel,75cv,1500,Manual,ACManual,Usados,5990
341,1304,Fiat,TipoStationWagon,2018,35000,5,5,6,Diesel,95cv,1968,Automática,ACAutomático,Usados,14990
342,1305,Citroën,C5Tourer,2008,290000,5,5,7,Diesel,138cv,492,Manual,ACManual,Usados,6800
343,1306,Mercedes-Benz,A180,2018,29500,5,5,5,Diesel,116cv,400,Manual,ACAutomático,Usados,30000
344,1307,SEAT,Ibiza,2016,90001,5,5,8,Diesel,105cv,505,Manual,ACManual,Usados,13500
345,1308,Suzuki,GrandVitara,2006,245000,5,5,6,Diesel,129cv,523,Manual,ACManual,Usados,7899
346,1309,Renault,Clio,2016,41000,5,2,5,Diesel,90cv,1598,Manual,ACManual,Usados,9990
347,131,Citroën,Saxo,2000,400000,5,5,6,Diesel,68cv,1199,Manual,ACAutomático,Usados,1190
348,1310,AlfaRomeo,Giulia,2018,15000,2,5,6,Gasolina,220cv,1991,Automática,ACManual,Usados,42900
349,1311,Renault,MéganeSportTourer,2012,160000,5,4,5,Diesel,110cv,1995,Manual,ACManual,Usados,8990
350,1312,AlfaRomeo,Spider,1992,69900,2,5,5,Gasolina,115cv,1500,Manual,ACManual,Usados,20000
351,1313,Opel,AstraSportsTourer,2016,190000,3,5,6,Diesel,136cv,1598,Manual,ACManual,Usados,10700
352,1314,BMW,Z4,2003,118000,5,5,5,Gasolina,231cv,1598,Manual,ACManual,Usados,18500
353,1315,Peugeot,207CC,2007,162000,5,5,5,Diesel,109cv,1598,Manual,ACManual,Usados,6490
354,1316,Ford,FocusSW,2007,176000,5,5,5,Diesel,109cv,1496,Manual,ACAutomático,Usados,5490
355,1317,Peugeot,5008,2013,172000,5,7,6,Diesel,115cv,1600,Manual,ACManual,Usados,11950
356,1318,Audi,A3,2008,160000,5,5,9,Diesel,170cv,1461,Manual,ACIndependente,Usados,10500
357,1319,BMW,520,2014,167000,4,5,6,Diesel,184cv,1364,Manual,ACAutomático,Usados,18800
358,132,Audi,TT,2008,148980,5,5,6,Gasolina,272cv,2143,Automática,ACAutomático,Usados,23990
359,1320,Mercedes-Benz,CLS250,2015,185000,2,2,5,Diesel,204cv,1686,Manual,ACIndependente,Usados,31600
360,1321,Audi,A4,2010,195000,5,5,6,Diesel,143cv,1199,Manual,ACAutomático,Usados,10500
361,1322,Smart,ForTwo,2008,90000,5,2,6,Gasolina,84cv,2143,Automática,ACAutomático,Usados,4990
362,1323,Renault,GrandScénic,2010,104250,5,5,5,Diesel,110cv,3000,Manual,ACAutomático,Usados,8750
363,1324,Mercedes-Benz,E300,2019,14000,2,5,6,Diesel,245cv,1600,Manual,ACIndependente,Usados,73490
364,1325,LandRover,Defender,2000,173000,2,5,5,Diesel,122cv,1560,Manual,ACAutomático,Usados,27500
365,1326,BMW,116,2012,153000,5,5,6,Diesel,116cv,1199,Manual,ACAutomático,Usados,12750
366,1327,Renault,MéganeBreak,2012,151000,5,5,7,Diesel,110cv,1461,Manual,ACAutomático,Usados,8750
367,1328,Smart,ForTwo,2019,5800,3,5,6,Eléctrico,82cv,1000,Manual,ACAutomático,Usados,16000
368,1329,BMW,330,2007,145000,5,5,6,Diesel,231cv,1598,Manual,ACAutomático,Usados,25325
369,133,Opel,InsigniaSportsTourer,2015,156500,2,2,6,Diesel,170cv,3000,Manual,ACAutomático,Usados,15750
370,1330,Peugeot,208,2019,2651,5,5,5,Gasolina,82cv,1500,Manual,ACManual,Usados,13450
371,1331,SEAT,Arona,2019,14332,5,5,6,Gasolina,115cv,1968,Automática,ACAutomático,Usados,17500
372,1332,DS,DS3,2017,55578,5,5,5,Diesel,100cv,492,Manual,ACManual,Usados,14950
373,1333,Renault,MéganeSportTourer,2015,88438,2,5,6,Diesel,95cv,400,Manual,ACAutomático,Usados,13000
374,1334,Audi,A3Sportback,2008,298000,5,5,8,Diesel,170cv,505,Manual,ACManual,Usados,11000
375,1335,Peugeot,5008,2010,270000,5,7,7,Diesel,115cv,1496,Manual,ACAutomático,Usados,8999
376,1336,Renault,Captur,2014,162000,5,5,6,Diesel,90cv,1600,Manual,ACManual,Usados,10890
377,1337,Renault,Clio,2000,118000,5,5,6,Gasolina,60cv,1461,Manual,ACIndependente,Usados,2390
378,1338,Renault,Kadjar,2020,10,5,5,4,Diesel,115cv,1364,Manual,ACAutomático,Usados,30250
379,1339,Lotus,Elan,1970,80000,3,4,6,Gasolina,105cv,1686,Manual,ACIndependente,Usados,27500
380,134,Smart,ForTwo,2010,131686,5,5,6,Diesel,61cv,1600,Manual,ACIndependente,Usados,7990
381,1340,Mercedes-Benz,ML320,2005,121317,5,5,6,Diesel,224cv,1199,Manual,ACAutomático,Usados,21000
382,1341,Ford,Edge,2016,64000,5,5,7,Diesel,180cv,2143,Automática,ACAutomático,Usados,28850
383,1342,MINI,Cooper,2015,98206,5,5,6,Diesel,116cv,3000,Manual,ACAutomático,Usados,13750
384,1343,Opel,AstraSportsTourer,2016,110145,5,5,6,Diesel,110cv,1600,Manual,ACIndependente,Usados,12250
385,1344,Porsche,Macan,2015,88000,5,5,5,Diesel,258cv,1560,Manual,ACAutomático,Usados,55950
386,1345,Citroën,DS3,2014,149589,5,5,6,Diesel,92cv,1199,Manual,ACAutomático,Usados,10900
387,1346,Ford,Focus,2019,40,5,5,8,Gasolina,125cv,1461,Manual,ACAutomático,Usados,22290
388,1347,Mercedes-Benz,C220,2013,149000,2,5,8,Diesel,170cv,1000,Manual,ACAutomático,Usados,18990
389,1348,Audi,Q3,2016,153000,5,5,8,Diesel,150cv,1598,Manual,ACAutomático,Usados,24950
390,1349,Fiat,Uno,1993,164500,3,5,6,Gasolina,112cv,1500,Manual,ACManual,Usados,8950
391,135,Nissan,Qashqai,2017,13000,5,5,6,Diesel,110cv,1560,Manual,ACAutomático,Usados,19980
392,1350,Porsche,Cayenne,2007,164000,5,5,5,Gasolina,290cv,1968,Automática,ACAutomático,Usados,35950
393,1351,BMW,525,2012,199170,5,5,7,Diesel,218cv,492,Manual,ACManual,Usados,19500
394,1352,BMW,520,2017,45272,5,5,5,Diesel,190cv,400,Manual,ACAutomático,Usados,37900
395,1353,BMW,X2,2019,9692,5,5,5,Diesel,190cv,505,Manual,ACManual,Usados,38500
396,1354,Porsche,Cayman,2007,58000,2,5,6,Gasolina,245cv,523,Manual,ACManual,Usados,31900
397,1355,Nissan,Primera,2006,140000,5,5,9,Diesel,120cv,1598,Manual,ACManual,Usados,4900
398,1356,SEAT,Leon,2015,129553,5,5,6,Diesel,105cv,1991,Automática,ACManual,Usados,12950
399,1357,BMW,M5,2005,144000,4,5,5,Gasolina,507cv,1995,Manual,ACManual,Usados,42500
400,1358,SEAT,Ibiza,2015,112000,5,5,5,Diesel,90cv,1500,Manual,ACManual,Usados,12990
401,1359,VW,Polo,2017,104000,5,5,5,Diesel,75cv,1598,Manual,ACManual,Usados,12990
402,136,SEAT,Leon,2014,130092,5,5,6,Diesel,105cv,1199,Manual,ACAutomático,Usados,12990
403,1360,Ford,EcoSport,2016,44166,5,5,6,Gasolina,125cv,1496,Manual,ACAutomático,Usados,13900
404,1361,Daewoo,Matiz,1998,112392,5,5,8,Gasolina,51cv,1600,Manual,ACManual,Usados,1100
405,1362,Mitsubishi,L200,2016,78052,4,3,6,Diesel,154cv,1461,Manual,ACIndependente,Usados,18750
406,1363,Renault,Kadjar,2015,88544,5,5,8,Diesel,110cv,1364,Manual,ACAutomático,Usados,15990
407,1364,BMW,X3,2018,40000,5,5,6,Diesel,187cv,1686,Manual,ACIndependente,Usados,38900
408,1365,Audi,A3Sportback,2014,126805,5,5,6,Diesel,110cv,1199,Manual,ACAutomático,Usados,14890
409,1366,Audi,A6,2013,180000,4,5,6,Diesel,177cv,2143,Automática,ACAutomático,Usados,21000
410,1367,Nissan,Qashqai,2015,73511,5,5,8,Diesel,110cv,3000,Manual,ACAutomático,Usados,17990
411,1368,Peugeot,308,2015,137466,5,5,5,Diesel,120cv,1600,Manual,ACIndependente,Usados,12990
412,1369,Renault,Mégane,2014,114000,5,5,5,Diesel,1cv,1560,Manual,ACAutomático,Usados,8700
413,137,SEAT,Leon,2015,105200,5,4,7,Diesel,110cv,1461,Manual,ACAutomático,Usados,11999
414,1370,Renault,Kadjar,2015,111750,5,5,6,Diesel,110cv,1199,Manual,ACAutomático,Usados,15900
415,1371,MINI,Cabrio,2018,16000,2,4,7,Diesel,116cv,1461,Manual,ACAutomático,Usados,25000
416,1372,Kia,Carens,2010,148000,5,7,6,Diesel,140cv,1000,Manual,ACAutomático,Usados,7950
417,1373,BMW,425GranCoupé,2016,84000,5,5,9,Diesel,224cv,1598,Manual,ACAutomático,Usados,35950
418,1374,Smart,ForTwo,2012,75600,2,2,6,Gasolina,71cv,1500,Manual,ACManual,Usados,7100
419,1375,SEAT,Ibiza,2008,251000,5,5,6,Diesel,105cv,1968,Automática,ACAutomático,Usados,7000
420,1376,Smart,ForTwo,2016,35000,3,4,5,Gasolina,71cv,492,Manual,ACManual,Usados,9100
421,1377,Saab,9-3Cabriolet,2007,357000,2,4,7,Diesel,150cv,400,Manual,ACAutomático,Usados,8900
422,1378,Porsche,991,2014,68500,2,5,5,Gasolina,400cv,505,Manual,ACManual,Usados,98000
423,1379,Mercedes-Benz,E270,2003,246000,5,4,6,Diesel,177cv,523,Manual,ACManual,Usados,7999
424,138,BMW,X6,2010,100252,5,5,5,Diesel,306cv,1000,Manual,ACAutomático,Usados,40000
425,1380,Mercedes-Benz,E220,2019,12000,3,7,6,Diesel,194cv,1598,Manual,ACManual,Usados,65000
426,1381,Ford,C-Max,2010,83000,4,5,6,Diesel,115cv,1496,Manual,ACAutomático,Usados,9990
427,1382,VW,Passat,2005,160436,4,5,6,Diesel,140cv,1600,Manual,ACManual,Usados,6500
428,1383,Mercedes-Benz,C220,2014,135000,3,4,6,Diesel,170cv,1461,Manual,ACIndependente,Usados,22950
429,1384,Ford,F-150,2009,58000,3,7,9,Gasolina,310cv,1364,Manual,ACAutomático,Usados,51900
430,1385,Mercedes-Benz,C220,2016,140000,5,5,5,Diesel,177cv,1686,Manual,ACIndependente,Usados,32500
431,1386,LandRover,Discovery,1994,294000,6,7,5,Diesel,113cv,1199,Manual,ACAutomático,Usados,5500
432,1387,Honda,Jazz,2008,104000,5,5,5,Gasolina,78cv,2143,Automática,ACAutomático,Usados,4900
433,1388,Kia,Carnival,2003,178750,5,5,6,Diesel,144cv,3000,Manual,ACAutomático,Usados,3690
434,1389,Opel,Corsa,2002,312458,3,4,6,Diesel,75cv,1600,Manual,ACIndependente,Usados,1990
435,139,Peugeot,508SW,2015,67000,5,5,6,Diesel,150cv,1598,Manual,ACAutomático,Usados,19500
436,1390,Renault,MéganeBreak,2013,115000,5,5,5,Diesel,110cv,1560,Manual,ACAutomático,Usados,10000
437,1391,MINI,One,2010,160000,5,5,6,Diesel,90cv,1199,Manual,ACAutomático,Usados,10990
438,1392,VW,Golf,2013,270000,5,5,8,Diesel,105cv,1461,Manual,ACAutomático,Usados,12990
439,1393,Peugeot,508SW,2017,160000,5,5,5,Diesel,120cv,1000,Manual,ACAutomático,Usados,14990
440,1394,BMW,318GranTurismo,2015,48000,3,5,6,Diesel,143cv,1598,Manual,ACAutomático,Usados,29990
441,1395,Kia,Rio,2017,44000,5,7,6,Diesel,90cv,1500,Manual,ACManual,Usados,12990
442,1396,Citroën,DS3,2014,49865,5,5,5,Gasolina,207cv,1968,Automática,ACAutomático,Usados,23999
443,1397,BMW,X5,2007,131000,5,5,5,Diesel,173cv,492,Manual,ACManual,Usados,17900
444,1398,Mercedes-Benz,B180,2017,60000,4,5,5,Diesel,109cv,400,Manual,ACAutomático,Usados,18750
445,1399,Volvo,S80,2002,188685,5,5,6,Gasolina,110cv,505,Manual,ACManual,Usados,2480
446,14,VW,GolfVariant,2010,218000,5,5,5,Diesel,140cv,1968,Automática,ACAutomático,Usados,8990
447,140,SEAT,Leon,2015,149116,5,5,7,Diesel,110cv,1500,Manual,ACManual,Usados,11999
448,1400,Honda,Civic,1999,352000,5,5,6,Gasolina,90cv,523,Manual,ACManual,Usados,1499
449,1401,VW,Polo,2004,163000,5,5,5,Gasolina,65cv,1598,Manual,ACManual,Usados,2500
450,1402,Opel,Astra,2017,149000,5,5,5,Gasolina,150cv,1991,Automática,ACManual,Usados,14990
451,1403,VW,PassatVariant,2016,149000,5,5,6,Diesel,120cv,1995,Manual,ACManual,Usados,14990
452,1404,Citroën,C3aircross,2018,149700,5,5,8,Diesel,100cv,1500,Manual,ACManual,Usados,14990
453,1405,Audi,A3Limousine,2016,119000,4,5,7,Diesel,210cv,1496,Manual,ACAutomático,Usados,32990
454,1406,Renault,Talisman,2018,104000,4,5,6,Diesel,110cv,1600,Manual,ACManual,Usados,17999
455,1407,Renault,TalismanSportTourer,2018,65000,4,5,6,Diesel,110cv,1461,Manual,ACIndependente,Usados,18500
456,1408,BMW,X3,2010,99000,5,1,6,Diesel,184cv,1364,Manual,ACAutomático,Usados,20850
457,1409,Nissan,Qashqai,2015,61000,5,5,6,Diesel,130cv,1686,Manual,ACIndependente,Usados,18500
458,141,VW,Passat,2018,28000,5,4,6,Híbrido(Gasolina),218cv,1968,Automática,ACAutomático,Usados,31000
459,1410,Renault,Clio,2020,10,5,5,6,Diesel,85cv,1199,Manual,ACAutomático,Usados,20600
460,1411,Renault,Clio,2020,10,5,5,6,Diesel,85cv,2143,Automática,ACAutomático,Usados,20600
461,1412,Renault,Captur,2020,10,2,4,5,Diesel,115cv,3000,Manual,ACAutomático,Usados,25300
462,1413,Mercedes-Benz,E250,2009,111970,5,5,6,Diesel,204cv,1600,Manual,ACIndependente,Usados,20900
463,1414,Renault,MéganeSportTourer,2013,158400,5,5,6,Diesel,130cv,1560,Manual,ACAutomático,Usados,8950
464,1415,Nissan,Qashqai,2015,213000,5,5,6,Diesel,110cv,1199,Manual,ACAutomático,Usados,14000
465,1416,Volvo,XC60,2014,148000,3,4,6,Diesel,181cv,1461,Manual,ACAutomático,Usados,23500
466,1417,BMW,118,2007,280000,5,5,6,Diesel,143cv,1000,Manual,ACAutomático,Usados,9950
467,1418,Mercedes-Benz,B180,2014,199000,5,5,6,Diesel,109cv,1598,Manual,ACAutomático,Usados,11950
468,1419,Nissan,Leaf,2012,65000,5,5,6,Eléctrico,109cv,1500,Manual,ACManual,Usados,10750
469,142,Smart,ForFour,2017,24771,5,5,7,Gasolina,71cv,492,Manual,ACManual,Usados,10999
470,1420,Toyota,AvensisSW,2008,199000,4,5,6,Diesel,150cv,1968,Automática,ACAutomático,Usados,8750
471,1421,VW,Passat,2011,121000,5,5,8,Diesel,105cv,492,Manual,ACManual,Usados,10850
472,1422,Nissan,Qashqai,2007,188956,5,5,6,Diesel,106cv,400,Manual,ACAutomático,Usados,7890
473,1423,BMW,520,2017,88000,3,5,8,Diesel,190cv,505,Manual,ACManual,Usados,39750
474,1424,Opel,AstraGTC,2015,169000,5,5,6,Diesel,136cv,523,Manual,ACManual,Usados,11750
475,1425,BMW,X3,2011,247000,5,5,6,Diesel,245cv,1598,Manual,ACManual,Usados,21850
476,1426,VW,T-Roc,2018,18000,5,5,6,Gasolina,115cv,1991,Automática,ACManual,Usados,20850
477,1427,BMW,116,2010,130000,5,4,8,Diesel,116cv,1995,Manual,ACManual,Usados,10950
478,1428,Audi,A5Sportback,2011,98000,4,5,6,Diesel,170cv,1500,Manual,ACManual,Usados,18950
479,1429,Audi,A6,2012,158000,5,5,5,Diesel,204cv,1598,Manual,ACManual,Usados,18500
480,143,Skoda,Superb,2019,11000,5,5,7,Diesel,150cv,400,Manual,ACAutomático,Usados,29990
481,1430,BMW,520,2008,198000,5,5,5,Diesel,177cv,1598,Manual,ACManual,Usados,10450
482,1431,Peugeot,207SW,2011,167000,4,5,6,Diesel,92cv,1598,Manual,ACManual,Usados,6490
483,1432,Mercedes-Benz,S320,2000,330000,5,7,5,Diesel,197cv,4000,Manual,ACIndependente,Usados,7500
484,1433,Peugeot,308,2017,78000,5,5,6,Diesel,120cv,1496,Manual,ACAutomático,Usados,16480
485,1434,Peugeot,2008,2018,65000,5,5,6,Diesel,100cv,1600,Manual,ACManual,Usados,16980
486,1435,Nissan,Qashqai,2019,15700,5,5,6,Gasolina,160cv,1461,Manual,ACIndependente,Usados,21500
487,1436,Renault,Captur,2020,10,5,5,5,Diesel,115cv,1364,Manual,ACAutomático,Usados,25300
488,1437,Renault,Captur,2020,10,5,5,7,Diesel,115cv,1686,Manual,ACIndependente,Usados,25300
489,1438,Toyota,Auris,2010,141900,3,4,6,Diesel,90cv,1199,Manual,ACAutomático,Usados,7750
490,1439,Renault,Clio,2017,70811,5,5,6,Diesel,90cv,2143,Automática,ACAutomático,Usados,12900
491,144,BMW,525,2015,83950,5,7,6,Diesel,218cv,505,Manual,ACManual,Usados,27990
492,1440,MINI,JohnCooperWorks,2015,56000,3,5,6,Gasolina,231cv,3000,Manual,ACAutomático,Usados,26750
